frame,faceId,timeStamp,confidence,success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,Class
3163, 0, 127.653, 0.88, 1, 1.13, 2.58, 1.96, 1.14, 0.20, 1.41, 0.27, 0.48, 0.20, 1.06, 3.16, 3.41, 1.64, 2.56, 0.00, 0.20, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3164, 0, 127.685, 0.88, 1, 1.49, 2.34, 2.29, 1.44, 0.10, 1.86, 0.42, 0.76, 0.06, 1.49, 3.12, 3.22, 1.50, 2.35, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3165, 0, 127.718, 0.88, 1, 0.98, 1.81, 1.86, 1.57, 0.24, 1.87, 0.55, 0.63, 0.11, 0.99, 3.06, 3.00, 1.59, 2.36, 0.00, 0.35, 0.00, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3166, 0, 127.750, 0.88, 1, 1.34, 2.14, 2.08, 1.68, 0.15, 2.04, 0.38, 0.45, 0.27, 1.20, 2.92, 2.99, 1.32, 2.45, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3167, 0, 127.780, 0.88, 1, 0.97, 1.93, 2.03, 1.22, 0.37, 1.89, 0.42, 0.78, 0.37, 1.32, 3.00, 2.82, 1.41, 2.34, 0.00, 0.03, 0.00, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3168, 0, 127.823, 0.88, 1, 1.18, 1.97, 2.10, 1.35, 0.30, 1.55, 0.41, 0.46, 0.26, 1.51, 2.94, 2.99, 1.39, 2.28, 0.00, 0.21, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,Angry
3169, 0, 127.853, 0.88, 1, 1.63, 2.34, 1.98, 1.15, 0.13, 1.94, 0.55, 0.72, 0.09, 1.23, 3.08, 3.12, 1.76, 2.39, 0.00, 0.04, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3170, 0, 127.885, 0.88, 1, 1.01, 1.90, 2.29, 1.01, 0.18, 2.11, 0.51, 0.59, 0.07, 1.20, 3.26, 2.91, 1.50, 2.21, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3171, 0, 127.942, 0.88, 1, 1.17, 2.34, 2.30, 1.58, 0.23, 1.64, 0.31, 0.39, 0.16, 1.34, 2.64, 2.79, 1.43, 2.33, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,Angry
3172, 0, 127.995, 0.88, 1, 0.87, 1.64, 2.22, 1.23, 0.25, 1.53, 0.61, 0.57, 0.05, 1.14, 2.89, 2.82, 1.51, 2.12, 0.00, 0.19, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
